../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP0301.Chn;5000,0;2019-01-03 20:28:42;353145,5484998232;388601,81178865815;489375,165560168;5707223,530939406;1699659374640,0952;111,10823315354638;614,3781030210956;295,60535063121887;368,00474145923675;902,3128526603928
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP1701-3.Chn;5000,0;2019-01-30 11:11:29;52645,93324225722;214455,06182048682;258138,1714032248;329819,32943781023;3628983,3925698586;715,4826384837068;72,50810608010477;629,6376944435855;276,83852179241296;356,986386286379
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP1306-1 (12,58%).Chn;100,0;2019-06-13 11:43:11;4109,965404610069;6961,309671697771;12938,68748043686;17052,538121186426;207343,29841610882;155,02160292389158;95,72133827662032;642,5023871311724;296,1537085939475;374,8130278854214
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP0509-1 (19,42%).Chn;100,0;2019-09-05 11:50:14;8128,49785167176;9503,16339207692;18431,415164270133;25433,447142617708;354913,659048759;165,43346871577984;86,6632109786939;643,1642678021962;290,75439634438027;370,79369903365665
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP1912-1 (28.72%).Chn;100,0;2019-12-19 08:46:30;13604,52978948593;19673,403675461886;25876,886386824677;43545,608414484166;506940,32912532816;79,64924643903262;158,63538560069063;636,2399612165201;283,7507026878578;363,81932250874524
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP0310-1 (17,64%).Chn;100,0;2019-10-03 13:14:21;6813,76085718627;9964,252078730575;17094,403027597036;23324,828922275632;322940,7179351006;163,46091537275223;84,55224893646599;640,3228352675442;288,36440400577493;368,26959722233926
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP3005-2 (12,32%).Chn;100,0;2019-05-31 15:34:59;3455,8701312135136;6785,09152778199;13747,889775582435;17219,684122222392;212323,41873656833;730,2080934158524;99,13385640408897;646,045279848004;299,5649679816446;378,2715912437214
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP0205-1 (28,86%).Chn;100,0;2019-05-02 14:45:22;11671,778867558092;13522,180802570934;27804,686189500077;37066,05001390729;514436,9955719441;134,2006420120735;73,71643746698592;630,7661564589738;278,0261977118061;358,15237805343526
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP2612-2 (7,54%).Chn;100,0;2020-01-03 20:51:43;2070,3488355575223;4474,129487881751;8154,65273216711;10187,114189286263;127671,1926985378;712,5944328684565;72,5806952744957;627,1128292570987;275,90062011998475;355,66773145963987
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP1209-1 (16,6%).Chn;100,0;2019-09-12 09:47:49;6421,365622538222;9398,618978868384;17544,189208566426;24441,532242508893;293438,91829238256;173,30763722179333;94,22430624550002;651,1451478059848;298,3707117818047;378,46574544564436
